	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Actinotignum	Adlercreutzia	Agathobacter	Akkermansia	Alistipes	Allisonella	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeroplasma	Anaerostipes	Anaerotruncus	Arcanobacterium	Asteroleplasma	Atopobium	Bacillus	Bacteroides	Barnesiella	Bergeyella	Bifidobacterium	Bilophila	Blautia	Brevundimonas	Butyricicoccus	Butyricimonas	CAG-352	CAG-56	CHKCI002	Campylobacter	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Catabacter	Catenibacterium	Catenisphaera	Cellulosilyticum	Chloroplast	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Cloacibacillus	Clostridia_UCG-014	Clostridia_vadinBB60_group	Clostridioides	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Clostridium_sensu_stricto_2	Colidextribacter	Collinsella	Comamonas	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	DTU089	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eisenbergiella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-006	Escherichia-Shigella	Eubacterium	Ezakiella	F0332	Facklamia	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Frisingicoccus	Fructilactobacillus	Fusicatenibacter	Fusobacterium	GCA-900066575	GCA-900066755	Gallicola	Gastranaerophilales	Gemella	Gordonia	Gordonibacter	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Kocuria	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-010	Lacticaseibacillus	Lactobacillus	Lactococcus	Latilactobacillus	Lautropia	Lawsonella	Lelliottia	Leptotrichia	Leuconostoc	Libanicoccus	Ligilactobacillus	Limosilactobacillus	Mailhella	Megamonas	Megasphaera	Merdibacter	Mitsuokella	Mobiluncus	Mogibacterium	Monoglobus	Morganella	Murdochiella	Muribaculaceae	NK4A214_group	Negativibacillus	Negativicoccus	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Oxalobacter	P5D1-392	Paeniclostridium	Paludicola	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocea	Porphyromonas	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Propionibacterium	Pseudoflavonifractor	Pseudomonas	Pseudopropionibacterium	Pseudoramibacter	Pyramidobacter	RF39	Raoultibacter	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminococcus	S5-A14a	SWB02	Saccharimonadaceae	Saccharimonadales	Sanguibacteroides	Sarcina	Scardovia	Selenomonas	Sellimonas	Senegalimassilia	Serratia	Slackia	Sneathia	Solobacterium	Staphylococcus	Stenotrophomonas	Streptococcus	Subdoligranulum	Succinatimonas	Succinivibrio	Sutterella	TM7x	Tannerellaceae	Terrisporobacter	Turicibacter	Tuzzerella	Tyzzerella	UBA1819	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	UCG-010	Varibaculum	Veillonella	Victivallaceae	Victivallis	Weissella	[Bacteroides]_pectinophilus_group	[Clostridium]_innocuum_group	[Clostridium]_methylpentosum_group	[Eubacterium]_brachy_group	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_eligens_group	[Eubacterium]_hallii_group	[Eubacterium]_nodatum_group	[Eubacterium]_ruminantium_group	[Eubacterium]_siraeum_group	[Eubacterium]_ventriosum_group	[Eubacterium]_xylanophilum_group	[Ruminococcus]_gnavus_group	[Ruminococcus]_torques_group	vadinBE97
HC04	0	0	0	0.0135695731399992	0	0	5.028496103594	0.042647229868569	1.47908347225992	0.0329546776257124	0	0	0	0	0	0	0	0	0.548598456945683	0	0	0	0	0	21.2693366417245	0.519520800217113	0	3.49901135967123	0.122126158259993	4.10576513007405	0	0.137634241848564	0.0310161671771411	0	0.0756019074942814	0	0	0	0	0	0	0	0	0	0	0.812235877951382	0	0	0.314038692668553	0.0814174388399953	0	1.14178265420851	0	0	0.106618074671422	1.13402861241422	0	0	0.00775404179428527	1.69813515294847	0	0	0	0	0	0	0	0	0	0.699802271934246	0	0	0	0.149265304539991	0	0	0	0	0.350870391191409	0.126003179157136	0.00581553134571395	2.97173651765983	0	0	0	0	0	0	12.0323343542822	0	0	0	0.00969255224285659	0	0	0	0	0	0	0.80835885705424	0.00581553134571395	0	0	0	0	0.00969255224285659	0	0.00969255224285659	1.43837475283992	0	0	0.0348931880742837	0	0	0	0.385763579265692	0.32373124491141	0	0.0232621253828558	0	0.108556585119994	0.88202225409995	0	0	0.92660799441709	1.18830690497422	0	0.0814174388399953	0.0174465940371419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174465940371419	0	0	0	0	0	0.00969255224285659	0	0	0	0.0542782925599969	0	0	0.00775404179428527	0.298530609079983	0	0	0.0193851044857132	0	0	0.0310161671771411	0	0	0.682355677897104	0	0.0193851044857132	0	0	0	0	0	1.86290854107704	0.00387702089714264	0	0	0	0	13.2574729577792	0	0	0	0	0	0	0	0.0833559492885667	0	0	1.40929709611135	0.00969255224285659	0	3.86151281355406	0	0	0	0.0135695731399992	0	0	0	0	0	0.310161671771411	0	0.13181871050285	0	0	0	0	1.40735858566278	1.6961966424999	0	0	1.9191253440856	0	0	0.699802271934246	0.211297638894274	0	0	0	0.292715077734269	0.197728065754274	0	0.112433606017136	0	0	0.0252006358314271	0	0.036831698522855	0	0	0	0	0.00581553134571395	0	0	0.193851044857132	0.447795913619974	0.536967394254255	0	0	0.00387702089714264	0.141511262745706	0.0639708448028535	0.0329546776257124	0.271391462799984	0
HC05	0	0	0	0.0298303399415823	0	0	1.33366478155491	1.55987819277857	2.89602883599528	0	0	0	0	0.03355913243428	0	0	0	0	0.750730221863153	0	0	0	0	0	7.62538064756696	1.41942700888696	0	1.49151699707911	0.146665838046113	5.16064880989373	0	0.531974395624883	0.135479460568019	0	0.0223727549561867	0	0.257286681996147	0	0	0	0	0	0	0.0062146541544963	0	1.5151326828662	0	0	0.196383071282083	0.960785532285128	0	0.447455099123734	0	0	0.123050152259027	0.40395252004226	0	0.0584177490522652	0.0832763656702504	1.13479584861102	0	0	0.0136722391398919	0	0.00497172332359704	0.0509601640668697	0.0273444782797837	0	0	0.75570194518675	0	0	0	0	0	0	0.00497172332359704	0	0.725871605245168	0.0248586166179852	0	0.505872848175999	0	0.145422907215213	0	0	0	0	10.7998259896837	0	0	0.0348020632651793	0.0261015474488845	0.287117021937729	0.0609036107140638	0.0546889565595675	0	0.0198868932943882	0	0.922254676527251	0.00870051581629482	0.0111863774780933	0	0	1.38711080728357	0	0	0.03355913243428	0.177739108818594	0.023615685787086	0	0.028587409110683	0	0	0.0062146541544963	0.146665838046113	0.275930644459636	0.0497172332359704	4.39748927972158	0	0.104406189795538	0.150394630538811	0	0	0.40270958921136	0.382822695916972	0	0.0447455099123734	0.0435025790814741	0	0	0	0	0	0.0211298241252874	0	0	0	0	0	0	0	0.0472313715741719	0	0	0	0.00870051581629482	0	0.120564290597228	0	0.0111863774780933	0	0.556833012242869	0	0.00372879249269778	0	0.23491392703996	0	0	0.244857373687154	0.0062146541544963	0.10067739730284	0	0	0	0.512087502330495	0	0.0596606798831645	0	0	0.00497172332359704	0.0609036107140638	0	5.20042259648251	0	0.837735380026101	0	0.00497172332359704	12.2006090361071	0	0	0	0.0124293083089926	0	0	0	0	3.06506742899758	0	0	1.58846560188926	0.192654278789385	0	2.37151202535579	0.0111863774780933	0	0	0	0	0	0	0	0	0.150394630538811	0	0	0	0	0	0	0.314461500217513	0.995587595550308	0	0	0.932198123174445	0	0	0.488471816543409	0.155366353862408	0	0	0.085762227332049	3.64551612702753	1.46541544963023	0	0.396494935056864	0	0.0124293083089926	1.40824063140886	0.0509601640668697	0	0	0.390280280902368	0	0.0161581008016904	0.20135479460568	0	0	2.0185196693804	0.0484743024050712	0.707227642781679	0	0	0.0795475731775527	0.0410167174196756	0.0671182648685601	0	0.139208253060717	0.152880492200609
HC06	0	0	0	0	0	0	3.76345005730708	0.663735737379612	5.16619053321245	0	0	0	0	0	0	0	0	0	1.24364917802829	0.0102639547017466	0	0	0	0	30.8004174008245	4.20651076859914	0	1.92278084746053	0.480695211865132	4.56403852404331	0	0.549121576543442	0.499512462151667	0	0	0	0	0	0	0	0	0	0	0	0	0.00513197735087329	0	0	0.13001009288879	0.0307918641052397	0	0.00855329558478882	0	0	0.369502369262877	0.215543048736678	0	0.0222385685204509	0	0	0	0	0	0	0.0171065911695776	0	0	0	0	0.217253707853636	0	0.131720752005748	0	0	0	0	0.00684263646783106	0	0	0.583334758882597	0	0.814273739671896	0	0.0256598867543665	0	0	0	0	13.7673845732761	0	0	0	0.035923841456113	0	0	0.53543630360778	0	0.0205279094034932	0	2.94404434028431	0.0153959320526199	0	0	0	0	0.00342131823391553	0	0.0461877961578596	0.0136852729356621	0	0	0.0906649331987615	0	0.00855329558478882	0.00342131823391553	0.123167456420959	0.0804009784970149	0.107771524368339	0	0	0.516619053321245	0.153959320526199	0	0	0.744136715876627	1.16495885864824	0	0.167644593461861	0.0615837282104795	0.00342131823391553	0	0	0	0.00513197735087329	0	0	0	0	0	0	0	0	0	0	0.00684263646783106	0	0	0	0.153959320526199	0	0	0	0	0.0119746138187043	0	0	1.06231931163077	0	0	0.400294233368117	0.0171065911695776	0	0.0153959320526199	0	0	0.0598730690935217	0	0.128299433771832	0	0	0	0	0	4.08163265306122	0	0	0.00513197735087329	0	0	0	0	0	0	0	0	0	0	0.157380638760114	0	0	0.0342131823391553	0.518329712438202	0	1.4865627726363	0	0	0	0	0	0	0	0	0.157380638760114	0.253177549309749	0	0	0	0	0	0	0.600441350052175	0.355817096327215	0	0	1.63881143404554	0	0	0	0	0.094086251432677	0.0632943873274373	0.0307918641052397	0.106060865251381	0.271994799596284	0	0.0307918641052397	0	0	0	0	0.0376345005730708	0	0	0	0	0	0	0	0.318182595754144	0.340421164274595	1.0571873342799	0	0	0.0427664779239441	0.273705458713242	0	0.246334912841918	0.0444771370409019	0
HC07	0	0.437479706751884	0	0.00683562041799819	0	0	0.124750072628467	0	2.19081634396842	0	0	0	0	0	0	0.00512671531349864	0	0	1.02876087290873	0	0	0	0	0	9.24175880513355	0.86812379308577	0	11.9794247825418	0.034178102089991	5.32153049541159	0	0.00683562041799819	0.179435035972452	0.131585693046465	0.0239246714629937	0	0.00341781020899909	0	0	0	0	0.0324691969854914	0	0	0	0.311020729018918	0	0.0102534306269973	2.78722422543876	0.0256335765674932	0	1.72428525044004	0	0	0.105952116478972	5.14722217475264	0	0	0.0495582480304869	1.47991182049661	0	0	0	0.0136712408359964	0.0205068612539946	0.153801459404959	0.350325546422407	0.00683562041799819	0	0.710904523471812	0	0	0	0	0	7.00992873865715	0.0256335765674932	0	0	0.0666472990754823	0	0.825401165473281	0	1.09882598219321	0.0393048174034896	0	0	0	2.2625903583574	0.0119623357314968	0	0.169181605345455	0.0170890510449955	0.0102534306269973	0	0.0393048174034896	0	0	0	0.434061896542885	0	0	0	0	0	0	0	0	0.00341781020899909	0.0273424816719928	5.52318129774254	0.0102534306269973	0	0.0290513867764923	0	0.357161166840405	0.921099851325256	0	0.018797956149495	0	0	0.090571970538476	0	0	0.15038364919596	0.0307602918809918	0	0.00683562041799819	0.0102534306269973	0	0	0.056393868448485	0	0	0	0	0	0.00512671531349864	0	0	0	0	0	0	0	0	0	0	0.0170890510449955	0	0	0.0393048174034896	0.26488029119743	0.119623357314968	0	0	0.158928174718458	0.186270656390451	0	0.0751918245979801	0	0	0	0	0	0.329818685168413	0	0.107661021583471	0	0	0.00512671531349864	0	0	0.0222157663584941	0	0.00341781020899909	0.0222157663584941	0.00683562041799819	0	0	0	0	0	0	0	0	0	2.03872378966796	0	0	7.1654391031666	0.0581027735529846	0	2.32411094211938	0	0	0	0	0	0	0	0	0	0.155510364509459	0	0	0	0	0	0	1.66105576157356	2.73937488251277	0	0	0.0427226276124887	0	0.0136712408359964	0.370832407676402	0.345198831108909	0	0	0.056393868448485	0.622041458037835	0.222157663584941	0	0.3759591229899	0.00683562041799819	0.00512671531349864	0.15038364919596	0	0	0	0.00341781020899909	1.16376437616419	0	0.124750072628467	0	0.0734829194934805	1.5157988276911	0.0427226276124887	1.55852145530359	0	0	0.242664524838936	0.162345984927457	0.0153801459404959	0.140130218568963	1.67985371772305	0.00512671531349864
HC08	0	0.129703788971935	0	0.00810648681074596	0	0	5.44918043418343	0.0113490815350443	2.62001653723309	0	9.41325248463821	0	0	0	0.00648518944859677	0.00648518944859677	0	0	0.844695925679729	0	0	0	0	0	17.7207801682907	1.86935585855802	0	7.24395661408259	0.0259407577943871	3.67223852526792	0	0.254543685857423	0.410188232623746	0	0.0907926522803547	0	0	0	0	0	0	0.0129703788971935	0	0	0	3.1047844485157	0	0	0.774980139107314	0.217253846527992	0	0.867394088749818	0	0	0	2.15470419429628	0	0	0.0745796786588628	2.41735436696445	0	0	0	0.0113490815350443	0.0210768657079395	0	1.24677767149273	0	0	0.588530942460157	0	0.0145916762593427	0	0	0	0	0.00648518944859677	0	0	0.00648518944859677	0	0.604743916081648	0	0.176721412474262	0	0	0	0	7.8405940433535	0.116733410074742	0	0.0470176235023266	0.00648518944859677	0	0	0	0	0	0	0.794435707453104	0	0.0162129736214919	0	0	0	0.00324259472429838	0	0.034047244605133	0.616092997616693	0	0	0.0194555683457903	0	0	0	0.0567454076752217	0.466933640298967	0.00648518944859677	0	0	0.118354707436891	1.15598501921237	0.00486389208644758	0	0.779844031193761	0.128082491609786	0	0.034047244605133	0.00648518944859677	0.0680944892102661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171857520387814	0	0	0.00972778417289515	0.267514064754617	0.0113490815350443	0	0	0.121597302161189	0.0372898393294314	0	0.149159357317726	0	0.0405324340537298	0	0	0	0.248058496408826	0	0.214011251803693	0	0	0.432886395693834	0	0	0.183206601922859	0	0	0.00648518944859677	0	0	0	0	0	0	0	0	0	0	0.110248220626145	0	0	1.14139334295303	0.513951263801294	0	5.58212681787967	0	0	0	0	0	0	0	0	0	0.183206601922859	0	0	0	0	0.00648518944859677	0	2.42059696168874	4.56395207444998	0.0194555683457903	0.107005625901847	0.869015386111967	0	0	0.690672676275556	0.282105741013959	0	0	0	0.951701551581576	0.129703788971935	0	0.406945637899447	0	0.0162129736214919	0.0243194604322379	0	0.80254219426385	0	0	0	0	0	0	0.0113490815350443	0.546377211044278	0.194555683457903	1.06032847484557	0	0	0.00810648681074596	0.14105287050698	0.214011251803693	0	0.231845522787334	0
HC09	0	0	0	0.00849816227240859	0	0	0.764834604516773	0.072234379315473	2.2753829484374	0	0	0	0	0	0	0	0	0	0.172087786016274	0.00849816227240859	0	10.335889863817	0	0	4.46790881471882	1.91208651129193	0	1.81648218572734	0.123223352949925	2.73428371114746	0	0.635237629862542	0.129596974654231	0	0	0	0	0	0	0	0	0	0	0	0	1.77399137436529	0	0	1.42344218062844	0.0807325415878816	0	0.907178822579617	0	0	0.0786080010197795	0.669230278952177	0	0	0.0042490811362043	1.10263655484501	0	0	0	0	0	0	2.57919224967601	0	0	0.93904693110115	0	0	0	0	0.00637362170430644	0	0	0	0	0.0212454056810215	0	0.14871783976715	0	0	0	0	0	0	10.0703222928042	0	0	0.0254944868172258	0.0212454056810215	0	0	0	0	0	0	0.274065733285177	0	0.0276190273853279	0	0	0	0	0	0	0.0637362170430644	0	3.44600480146168	0.0127472434086129	0	0	0	0.106227028405107	0.159340542607661	0.0191208651129193	0	0	0.114725190677516	0.480146168391085	0	0	0.531135142025537	0.492893411799698	0	0.0191208651129193	0.0701098387473709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594871359068601	0	0	0	0.0764834604516773	0.0743589198835752	0	0	0.369670058849774	0	0	0.0361171896577365	0	0.0318681085215322	0	0	0	0.994284985871805	0	0.0276190273853279	0	0	0	0	0	0	0	0	0	0	26.3485521256028	0	0	0	0	0	0	0	0	0	0	0	0.458900762710064	0	0	2.41347808536404	0	0	0	0	0.104102487837005	0	0	0	0	0	0	0.072234379315473	0	0	0	0	0.0849816227240859	1.20673904268202	0	0	0.998534067008009	0	0	0.186959569992989	0.225201300218828	0	0	0.0106227028405107	4.04300070109839	0.350549193736854	0	0.611867683613419	0	0	0.382417302258387	0	0.0106227028405107	0	0	0	0	0	0	0	0.74146465826765	0.450402600437655	0.788204550765897	0	0.310182922942914	0.0127472434086129	0.174212326584376	0.155091461471457	0	0.0871061632921881	0
HC10	0	0.873149709574667	0	0.00936855911560802	0	0.0580850665167697	0.835675473112235	1.54768596589844	5.7766535506839	0	0	0	0	0	0	0	0	0	0.434701142964212	0.00562113546936481	0	0	0	0	14.6186996439948	4.32827431141091	0	10.0056211354694	0.258572231590781	2.71126100805696	0	0.0299793891699457	0.258572231590781	1.53456998313659	0	0	0	0	0	0	0	0.127412403972269	0	0	0.0112422709387296	1.64699269252389	0	0	0	0.0674536256323777	0	0.680157391793142	0	0	0.0149896945849728	2.13041034288926	0	0.0749484729248642	0.0281056773468241	0.905002810567735	0	0	0.00562113546936481	0.00749484729248642	0.0955593029792018	0	1.66385609893198	0.0149896945849728	0	0.766348135656736	0	0.0206108300543376	0.0786958965711074	0	0	0	0.00936855911560802	0	0	0	0	0.277309349821997	0	0.127412403972269	0	0	0	0	6.43057897695334	0.331646992692524	0	0.277309349821997	0.0149896945849728	0	0	0.0168634064080944	0	0	0	0.236087689713322	0	0	0	0	0	0	0	0	0.00749484729248642	0	0	0	0	0	0	0.0562113546936481	1.18418587221285	0.018737118231216	0.0206108300543376	0	0.0618324901630129	0.191118605958404	0.0018737118231216	0	0.157391793142215	0.119917556679783	0	0.0168634064080944	0.0337268128161889	0	0.121791268502904	0	0	0	0	0	0	0	0	0	1.62450815064643	0	0	0	0.0936855911560802	0	0	0.0562113546936481	0.0318531009930673	0	0	0.0168634064080944	0.359752670039348	0.103054150271688	0	0	1.02492036724752	0.0730747611017425	0	0.228592842420836	0.018737118231216	0	0	0	0	0.429080007494847	0.232340266067079	0.0468427955780401	0	0	0.00374742364624321	0	0	0.0224845418774592	0	0	0.00562113546936481	0	0.846917744050965	9.09499718943227	0	0	0.018737118231216	0	0	0	0	0.430953719317969	0	0	3.04290800074949	0.0880644556867154	0	1.04178377365561	0	0	0.00562113546936481	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239835113359565	1.74255199550309	0	0	1.07925801011804	0	0	0.260445943413903	0.284804197114484	0	0	0.101180438448567	2.66441821247892	0.273561926175754	0	2.0385984635563	0	0.0243582537005809	0.281056773468241	0	0	0	0.108675285741053	0	0	0.103054150271688	0	0	1.34719880082443	0.0449690837549185	0.580850665167697	0	0	0.258572231590781	0.101180438448567	0	0	1.32846168259322	0
HC11	0	0	0	0	0	0	6.41266533960895	0.115342399493982	5.23505664800104	0	0	0	0	0	0	0	0	0	0.777631015943296	0	0	0	0	0	18.384090190315	2.4947444793779	0	5.44899819544956	0.191617212062583	6.41824642345544	0	0.119063122058304	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79798336837014	0	0	0	0.139527096162075	0	0.919018473387532	0	0	0.0465090320540249	1.4548025226499	0	0.0353468643610589	0.0353468643610589	2.62683013041133	0	0	0	0	0.01860361282161	0	0.974829311852362	0	0	0.842743660818931	0	0	0	0	0	0	0	0.011162167692966	0	0.0930180641080498	0	0.777631015943296	0	0.0558108384648299	0	0	0	0	12.4737223968895	0	0	0.0632522835934738	0	0	0	0	0	0	0	1.79896935984968	0	0.0223243353859319	0	0	0	0	0	0	0.016743251539449	0	0	0.0241846966680929	0	0	0	0.394396591818131	0.546946216955333	0.020463974103771	0.0576711997469909	0	0.0595315610291519	1.03622123416367	0	0.00930180641080498	1.75246032779566	0.667869700295797	0	0	0.0427883094897029	0.0446486707718639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01860361282161	0	0	0.00372072256432199	0.310680334120886	0	0	0.00930180641080498	0.0892973415437278	0.00558108384648299	0	0	0.8966941380016	0	0	0.232545160270124	0	0	0	0	0.00930180641080498	0.0613919223113129	0	0.427883094897029	0	0	0.0223243353859319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87809052517999	0.236265882834446	0	6.5298681003851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.421316019571	2.81658698119175	0	0	0	0	0	0.511599352594274	0.762748125686008	0	0	0.014882890257288	1.31341506520566	0.182315405651778	0	0.675311145424441	0	0	0.104180231801016	0	0.115342399493982	0	0.01860361282161	0	0	0.143247818726397	0	0	0.613919223113129	0.174873960523134	0.82227968671516	0	0	0.0297657805145759	0.221382992577158	0.0316261417967369	0.293937082581437	0.690194035681729	0
HC12	0	0	0	0	0	0	0.537266777376184	2.93054605841555	5.71316931578727	0	0	0	0	0	0	0	0	0	0.0879163817524665	0.0153504793536053	0	0	0	0	18.7638677625979	5.98808244602911	0	0.507961316792029	0.255376156519069	3.09381933881299	0	0.147922801043833	1.02010912795322	0.202347227842979	0	0	0	0.00279099624611005	0	0	0	0	0	0	0	5.30428836573215	0	0	0.0055819924922201	0.238630179042409	0	1.65924726831242	0	0	0.0446559399377608	0.131176823567172	0	0	0	1.12198049093624	0	0	0	0.00418649436916507	0	0	1.28246277508757	0	0	0.226070695934914	0	0.0334919549533206	0	0	0	0.0502379324299809	0	0	0	0.241421175288519	0	0.177228261627988	0	0.132572321690227	0	0	0	0	7.0961079557348	0	0	0.0320964568302656	0.00976848686138517	0	0	0	0	0	0	0.735427510849998	0	0.0223279699688804	0	0	6.44999232476032	0.00418649436916507	0	0.0334919549533206	0.0195369737227703	0	0	0.0237234680919354	0	0	0	0.0627974155374761	0.401903459439847	0.0320964568302656	0.0990803667369067	0	0.0739614005219163	0.503774822422864	0	0	2.04021825590645	4.63165827041963	0.0139549812305502	0.00418649436916507	0.0614019174144211	0.0781478948910814	0	0.00418649436916507	0	0	0	0	0	0	0	0	0	0	0	0	0.0739614005219163	0	0	0.00418649436916507	0.255376156519069	0	0	0	0.121408336705787	0.0376784493224857	0	0	0.559594747345065	0	0	0.253980658396014	0	0	0	0	0	0.714495039004172	0	0.0516334305530359	0	0	0	0	0	0	0	0.00418649436916507	0	0	0	0	0	0	0	0	0	0	0	0.125594831074952	0	0	1.9732343459998	0	0	0.738218507096108	0	0	0	0	0	0	0	0	0.0139549812305502	0	0	0	0	0.00697749061527512	0	0	0.399112463193737	2.01230829344535	0	0	1.7625141294185	0	0	0.958707210538802	0.516334305530359	0	0	0	1.21826986142704	0.113035347967457	0	2.6095814901129	0	0	0.152109295412998	0	0.0111639849844402	0	0	0	0	0	0	0.00279099624611005	0.760546477064988	0.146527302920778	0.188392246612428	0	0	0.393530470701517	0.0851253855063565	0.0962893704907967	0.205138224089089	0.00837298873833015	0
HC13	0	0	0	0.00950178950368986	0	0	2.26617679663003	0	2.12681721724258	0	4.93776327875083	0	0	0	0	0	0	0	0.779146739302569	0	0	0	0	0	22.1740094384442	0.277135527190954	0	7.43990118138916	0.115605105628227	10.5754917176068	0	0.307224527285972	0.0807652107813638	0	0.175783105818262	0	0	0	0	0.00950178950368986	0	0	0	0	0	1.6358914262186	0	0	0	0	0	0.387989738067336	0	0	0	2.09831184873151	0	0	0.110854210876382	0.59069458081272	0	0	0	0	0	0	0	0	0	0.503594843695563	0	0.020587210591328	0	0	0	0	0.0332562632629145	0	0	0	0	1.53137174167802	0	0.0110854210876382	0	0.00316726316789662	0	0	8.37582744750261	0	0	0.0300890000950179	0	0	0	0	0	0	0	4.40091217179235	0	0	0	0	0.00791815791974155	0	0	0.0538434738542425	0.188452158489849	0	0	0.00950178950368986	0	0	0	0.0490925791023976	0.323060843125455	0.00158363158394831	0	0	0.305640895702024	0.0744306844455706	0	0	0.794983055142052	0.0934342634529503	0.0269217369271213	0.156779526810883	0.139359579387451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582776422892978	0	0	0	0.00633452633579324	0	0.133025053051658	0	0	0	0.00633452633579324	0	0	0	0.395907895987078	0	0	0.00633452633579324	0	0	0	0	0	0.616032686155893	1.24631805656732	0.617616317739841	0	0	0.00316726316789662	0	0	1.52662084692617	0	0.00633452633579324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739555949703861	0	0	3.51249485319735	0	0	0	0	0	0	0	0	0	0.433915054001837	0	0	0	0	0	0	0.118772368796123	10.019637031641	0	0	0	0	0	0.0475089475184493	1.22573084597599	0	0	0	0.71263421277674	0.362651632724163	0	0.261299211351471	0	0	0.00791815791974155	0	0.0221708421752763	0	0	0	0	0	0	0	0.0617616317739841	0.10293605295664	1.64380958413835	0	0	0.0158363158394831	0.0506762106863459	0.0680961581097773	0	0.433915054001837	0.00316726316789662
HC14	0	0	0	0.0118570045254234	0	0	3.41086496848013	0	0.138331719463273	0	0	0	0	0	0	0	0	0	1.52560124893781	0	0	0	0	0	14.9101831907199	0.079046696836156	0	17.8665296523921	0.0276663438926546	3.10653518566093	0	0.656087583740094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173902733039543	0	0	0	4.12623757484734	0	0	0.0454518506807897	1.33588917653104	0	0	0	0	0	0	0	0	0	1.51572041183329	0	0	0	0	0	0.0434756832598858	0	0	0	0.098808371045195	0	0	0	0.42092366065253	0	0	0	0	20.0936703357508	0	0	0	0	0	0	0.0948560362033871	0	0	0	5.3198426970733	0	0	0	0	0	0	0	0	1.19558128964686	0	0	0.0079046696836156	0	0	0	0.0573088552062131	0.124498547516946	0	0	0	0.938679524929352	2.20342667430785	0	0	0.992036045293757	0	0	0.328043791870047	0	0	0	0.0296425113135585	0	0	0	0	0	0	0	0	0	0	0	0.0256901764717507	0	0	0	0	0.136355552042369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414995158389819	0	0	0.0019761674209039	0	0	0	0	0	0	0	1.46236389146889	0	0.0039523348418078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05527340276268	0.274687271505642	0.0059285022627117	0	0	0	0	0	0	0	0	0	0	0.401161986443492	0	0	0	0.0158093393672312	0	0	4.69734995948857	1.85562120822876	0.213426081457621	0	4.26259312688971	0	0	0.0731181945734443	0.158093393672312	0	0	0	0	0	0	0	0	0	0	0	0.0909037013615794	0	0	0	0	0.0494041855225975	0	0	0	0.0217378416299429	1.05329723534178	0	0	0	0	0	0.515779696855918	1.14617710412426	0
